SubjectID,WhichTask,Sequenz,Word,KeyName,RT,Condition,Correct,AnswerType,d_e_sw,e_d_sw,Trigger_Sent,Word_Pseudoword,Language,Test
CM6,switch,P,Scrashle,RightArrow,2.31142616271973,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CM6,switch,D,Trommel,LeftArrow,0.704195976257324,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM6,switch,E,Cornet,LeftArrow,1.18493604660034,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM6,switch,P,Senlau,RightArrow,0.649077892303467,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM6,switch,P,Bautin,RightArrow,0.689897060394287,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CM6,switch,E,Rabbit,LeftArrow,0.602810859680176,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM6,switch,E,Upbeat,LeftArrow,0.884109973907471,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM6,switch,P,Weuka,RightArrow,0.589722871780396,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM6,switch,D,Hummel,LeftArrow,0.480551958084106,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM6,switch,P,Sonchain,RightArrow,0.54181694984436,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM6,switch,E,Ankle,LeftArrow,0.520714998245239,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM6,switch,D,Fenchel,LeftArrow,0.507685899734497,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM6,switch,D,Auto,LeftArrow,0.423094034194946,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM6,switch,E,Candle,LeftArrow,0.55249285697937,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM6,switch,D,Zirkel,LeftArrow,0.483683109283447,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM6,switch,D,Eisen,LeftArrow,0.495094060897827,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM6,switch,P,Zenschirr,RightArrow,0.624454021453857,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM6,switch,D,Geige,LeftArrow,0.499886035919189,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
