SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CI9,german,109,Prozent,LeftArrow,1.58961296081543,1,Hit,161,1,2,1,2
CI9,german,147,Teiben,LeftArrow,0.482219219207764,0,FalseAlarm,167,2,3,1,2
CI9,german,44,Gefahr,LeftArrow,0.850805044174194,1,Hit,161,1,2,1,2
CI9,german,140,Spritze,LeftArrow,0.840274095535278,1,Hit,160,1,1,1,2
CI9,german,94,Narzer,RightArrow,1.24372792243958,1,CorrRej,162,2,3,1,2
CI9,german,12,Beispiel,LeftArrow,0.925870180130005,1,Hit,161,1,2,1,2
CI9,german,38,Folge,LeftArrow,0.597069025039673,1,Hit,161,1,2,1,2
CI9,german,104,Pfeimass,RightArrow,1.11530995368958,1,CorrRej,162,2,3,1,2
CI9,german,50,Glerein,RightArrow,0.64335298538208,1,CorrRej,162,2,3,1,2
CI9,german,171,Woralt,RightArrow,0.575062036514282,1,CorrRej,162,2,3,1,2
CI9,german,87,Monat,LeftArrow,0.93828296661377,1,Hit,161,1,2,1,2
CI9,german,98,Nordlicht,LeftArrow,0.537552833557129,1,Hit,160,1,1,1,2
CI9,german,47,Gesicht,LeftArrow,0.525575160980225,1,Hit,161,1,2,1,2
CI9,german,22,Chirurg,LeftArrow,0.505160093307495,1,Hit,160,1,1,1,2
CI9,german,164,Watte,LeftArrow,0.480875015258789,1,Hit,160,1,1,1,2
CI9,german,54,Handschuh,LeftArrow,0.614326953887939,1,Hit,160,1,1,1,2
CI9,german,16,Bereich,LeftArrow,0.522509813308716,1,Hit,161,1,2,1,2
CI9,german,111,Raupe,LeftArrow,0.514440059661865,1,Hit,160,1,1,1,2
CI9,german,67,Kochtopf,LeftArrow,0.541565179824829,1,Hit,160,1,1,1,2
CI9,german,117,Sache,LeftArrow,0.490036964416504,1,Hit,161,1,2,1,2
CI9,german,122,Schlachter,LeftArrow,0.848669052124023,1,Hit,160,1,1,1,2
CI9,german,5,Ansprit,RightArrow,2.00514793395996,1,CorrRej,162,2,3,1,2
CI9,german,151,Tischter,RightArrow,0.736114978790283,1,CorrRej,162,2,3,1,2
CI9,german,154,Tuchspel,RightArrow,0.517674922943115,1,CorrRej,162,2,3,1,2
CI9,german,88,Morgen,LeftArrow,0.993083000183105,1,Hit,161,1,2,1,2
CI9,german,60,Kleeblatt,LeftArrow,0.709125995635986,1,Hit,160,1,1,1,2
CI9,german,97,Niere,LeftArrow,0.536869049072266,1,Hit,160,1,1,1,2
CI9,german,179,Zerrung,LeftArrow,0.863394975662231,1,Hit,160,1,1,1,2
CI9,german,112,Rauzept,RightArrow,1.44709300994873,1,CorrRej,162,2,3,1,2
CI9,german,137,Splitter,LeftArrow,1.32796096801758,1,Hit,160,1,1,1,2
CI9,german,84,Menge,LeftArrow,0.590720891952515,1,Hit,161,1,2,1,2
CI9,german,134,Skelett,LeftArrow,0.575850963592529,1,Hit,160,1,1,1,2
CI9,german,144,Stunde,LeftArrow,0.496010065078735,1,Hit,161,1,2,1,2
CI9,german,29,Ende,LeftArrow,0.54618501663208,1,Hit,161,1,2,1,2
CI9,german,166,Weise,LeftArrow,0.503211975097656,1,Hit,161,1,2,1,2
CI9,german,132,Sichel,LeftArrow,0.800846099853516,1,Hit,160,1,1,1,2
CI9,german,59,Klammer,LeftArrow,0.497859001159668,1,Hit,160,1,1,1,2
CI9,german,33,Fagott,LeftArrow,0.629431962966919,1,Hit,160,1,1,1,2
CI9,german,143,Stimme,LeftArrow,0.520476818084717,1,Hit,161,1,2,1,2
CI9,german,62,Klempheit,RightArrow,1.39580106735229,1,CorrRej,162,2,3,1,2
CI9,german,138,Sprache,LeftArrow,1.08689284324646,1,Hit,161,1,2,1,2
CI9,german,152,Tischtuch,LeftArrow,0.496150016784668,1,Hit,160,1,1,1,2
CI9,german,129,Seikon,RightArrow,1.39339399337769,1,CorrRej,162,2,3,1,2
CI9,german,17,Bildung,LeftArrow,1.01187300682068,1,Hit,161,1,2,1,2
CI9,german,35,Fehler,LeftArrow,0.571027994155884,1,Hit,161,1,2,1,2
CI9,german,20,Boden,LeftArrow,0.631920099258423,1,Hit,161,1,2,1,2
CI9,german,43,Gebiss,LeftArrow,0.635326147079468,1,Hit,160,1,1,1,2
CI9,german,8,Ausland,LeftArrow,0.556105852127075,1,Hit,161,1,2,1,2
CI9,german,135,Splitbus,RightArrow,1.31329798698425,1,CorrRej,162,2,3,1,2
CI9,german,168,Wirtschaft,LeftArrow,1.08012390136719,1,Hit,161,1,2,1,2
CI9,german,89,Morzer,RightArrow,1.04050493240356,1,CorrRej,162,2,3,1,2
CI9,german,42,Frontum,RightArrow,0.756793975830078,1,CorrRej,162,2,3,1,2
CI9,german,1,Affe,LeftArrow,0.97766900062561,1,Hit,160,1,1,1,2
CI9,german,19,Bocher,RightArrow,1.07674908638,1,CorrRej,162,2,3,1,2
CI9,german,23,Donner,LeftArrow,0.895915031433105,1,Hit,160,1,1,1,2
CI9,german,9,Bambus,LeftArrow,0.694870948791504,1,Hit,160,1,1,1,2
CI9,german,177,Zentmu,RightArrow,1.02137899398804,1,CorrRej,162,2,3,1,2
CI9,german,64,Klemptur,RightArrow,1.07620000839233,1,CorrRej,162,2,3,1,2
CI9,german,149,Thema,LeftArrow,0.901863098144531,1,Hit,161,1,2,1,2
CI9,german,105,Pickel,LeftArrow,0.555783033370972,1,Hit,160,1,1,1,2
CI9,german,180,Ziffer,LeftArrow,0.542144060134888,1,Hit,160,1,1,1,2
