SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CJ0,german,1,Affe,LeftArrow,1.07252907752991,1,Hit,160,1,1,1,2
CJ0,german,88,Morgen,LeftArrow,0.822348833084106,1,Hit,161,1,2,1,2
CJ0,german,134,Skelett,LeftArrow,0.725922107696533,1,Hit,160,1,1,1,2
CJ0,german,78,Mannschaft,LeftArrow,0.982877969741821,1,Hit,161,1,2,1,2
CJ0,german,30,Erde,LeftArrow,0.727400064468384,1,Hit,161,1,2,1,2
CJ0,german,33,Fagott,LeftArrow,1.13216400146484,1,Hit,160,1,1,1,2
CJ0,german,69,Konzept,LeftArrow,0.688735008239746,1,Hit,161,1,2,1,2
CJ0,german,32,Essig,LeftArrow,0.626788854598999,1,Hit,160,1,1,1,2
CJ0,german,109,Prozent,LeftArrow,0.757108926773071,1,Hit,161,1,2,1,2
CJ0,german,131,Seite,LeftArrow,0.645447015762329,1,Hit,161,1,2,1,2
CJ0,german,180,Ziffer,LeftArrow,0.670186996459961,1,Hit,160,1,1,1,2
CJ0,german,39,Folke,RightArrow,0.911709785461426,1,CorrRej,162,2,3,1,2
CJ0,german,68,Kompass,LeftArrow,0.772200107574463,1,Hit,160,1,1,1,2
CJ0,german,25,Einsatz,LeftArrow,0.807766199111938,1,Hit,161,1,2,1,2
CJ0,german,44,Gefahr,LeftArrow,0.615794897079468,1,Hit,161,1,2,1,2
CJ0,german,154,Tuchspel,RightArrow,0.782953977584839,1,CorrRej,162,2,3,1,2
CJ0,german,99,Nordmor,RightArrow,0.750324010848999,1,CorrRej,162,2,3,1,2
CJ0,german,56,Kanne,LeftArrow,0.803682088851929,1,Hit,160,1,1,1,2
CJ0,german,72,Leben,LeftArrow,0.754138946533203,1,Hit,161,1,2,1,2
CJ0,german,106,Pinnwand,LeftArrow,1.14282488822937,1,Hit,160,1,1,1,2
CJ0,german,21,Bote,LeftArrow,0.764711141586304,1,Hit,160,1,1,1,2
