SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CQ0,english,42,Feature,LeftArrow,1.23045682907104,1,Hit,261,1,2,2,2
CQ0,english,40,Eyelid,LeftArrow,0.59023904800415,1,Hit,260,1,1,2,2
CQ0,english,80,Missile,LeftArrow,0.644455909729004,1,Hit,260,1,1,2,2
CQ0,english,122,Ranger,LeftArrow,0.544258117675781,1,Hit,260,1,1,2,2
CQ0,english,33,Denset,RightArrow,0.896535158157349,1,CorrRej,262,2,3,2,2
CQ0,english,135,Shovel,LeftArrow,0.922075986862183,1,Hit,260,1,1,2,2
CQ0,english,14,Camel,LeftArrow,0.620012044906616,1,Hit,260,1,1,2,2
CQ0,english,31,Damage,LeftArrow,0.618953943252563,1,Hit,261,1,2,2,2
CQ0,english,17,Cansmith,RightArrow,0.794627904891968,1,CorrRej,262,2,3,2,2
CQ0,english,56,Harcoun,RightArrow,0.79965615272522,1,CorrRej,262,2,3,2,2
CQ0,english,79,Minute,LeftArrow,0.68762993812561,1,Hit,261,1,2,2,2
CQ0,english,13,Button,LeftArrow,0.731563806533813,1,Hit,261,1,2,2,2
CQ0,english,101,Pancake,LeftArrow,0.598994970321655,1,Hit,260,1,1,2,2
CQ0,english,43,Fennel,LeftArrow,0.468863010406494,1,Hit,260,1,1,2,2
CQ0,english,112,Porman,RightArrow,0.750660181045532,1,CorrRej,262,2,3,2,2
CQ0,english,82,Monsoon,LeftArrow,0.824838876724243,1,Hit,260,1,1,2,2
CQ0,english,158,Teacher,LeftArrow,0.801667928695679,1,Hit,261,1,2,2,2
CQ0,english,39,Engine,LeftArrow,0.615462064743042,1,Hit,261,1,2,2,2
CQ0,english,127,Result,LeftArrow,0.749352931976318,1,Hit,261,1,2,2,2
CQ0,english,93,Neighlid,RightArrow,0.809898138046265,1,CorrRej,262,2,3,2,2
CQ0,english,154,Sweetprea,RightArrow,0.996669054031372,1,CorrRej,262,2,3,2,2
CQ0,english,76,Merding,RightArrow,0.801309108734131,1,CorrRej,262,2,3,2,2
