SubjectID,WhichTask,Sequenz,Word,KeyName,RT,Condition,Correct,AnswerType,d_e_sw,e_d_sw,Trigger_Sent,Word_Pseudoword,Language,Test
CI7,switch,P,Scrashle,RightArrow,1.6106538772583,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,D,Trommel,LeftArrow,1.06105780601501,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,E,Cornet,RightArrow,1.56888604164124,sw_d_e,0,d_e_miss,1,NaN,322,1,2,2
CI7,switch,P,Senlau,RightArrow,1.32575607299805,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,P,Bautin,RightArrow,1.55664491653442,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,E,Rabbit,LeftArrow,0.755185842514038,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,E,Upbeat,LeftArrow,0.743556976318359,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,P,Weuka,RightArrow,0.758785009384155,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,D,Hummel,LeftArrow,1.43278193473816,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,P,Sonchain,RightArrow,2.2213990688324,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,E,Ankle,LeftArrow,0.926083087921143,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,D,Fenchel,LeftArrow,0.934403896331787,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,D,Auto,LeftArrow,0.518480062484741,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,E,Candle,LeftArrow,0.830166816711426,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,D,Zirkel,LeftArrow,0.646123886108398,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,D,Eisen,LeftArrow,0.688700914382935,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,P,Zenschirr,RightArrow,1.48770213127136,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,D,Geige,LeftArrow,0.734291791915894,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,D,Geschirr,LeftArrow,0.606956958770752,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,E,Clinic,LeftArrow,0.777891159057617,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,P,Copair,RightArrow,1.02472901344299,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,E,Carrot,LeftArrow,1.07397603988647,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,D,Socke,LeftArrow,0.861890077590942,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,D,Schreibtisch,LeftArrow,0.594582080841064,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,E,Rainbow,LeftArrow,1.13906311988831,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,P,Rhumon,RightArrow,1.65654802322388,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,E,Dolphin,LeftArrow,1.13680601119995,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,D,Maler,LeftArrow,0.659020900726318,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,E,Elbow,LeftArrow,0.993645191192627,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,D,Schere,LeftArrow,0.532883882522583,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,D,Lampe,LeftArrow,0.596693992614746,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,E,Beetroot,LeftArrow,1.49768710136414,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,P,Denrobe,RightArrow,0.956345081329346,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,P,Tarmaul,RightArrow,1.51385593414307,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,E,Olive,LeftArrow,0.714979887008667,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,E,Hunting,LeftArrow,1.29351782798767,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,D,Platin,LeftArrow,0.730157136917114,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,E,Eagle,LeftArrow,0.624645948410034,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,P,Scheurol,RightArrow,0.79970383644104,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,P,Lamke,RightArrow,1.44260120391846,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,D,Kutsche,LeftArrow,0.745462894439697,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,D,Traktor,LeftArrow,0.717862129211426,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,D,Pfanne,LeftArrow,0.528929948806763,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,P,Trolfid,RightArrow,1.67722201347351,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,E,Juggling,LeftArrow,4.44932794570923,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,E,Carbon,LeftArrow,0.754439115524292,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,E,Muscle,LeftArrow,0.541707992553711,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,E,Almond,LeftArrow,0.554237127304077,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,D,Schale,LeftArrow,0.535274028778076,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,P,Skatwrest,RightArrow,0.830343961715698,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,D,Ente,LeftArrow,0.713206052780151,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,D,Apfel,LeftArrow,0.671349048614502,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,P,Scherfech,RightArrow,1.022136926651,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,D,Tasse,LeftArrow,0.661901950836182,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,E,Castle,LeftArrow,0.794934988021851,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,E,Raisin,LeftArrow,1.03754901885986,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,E,Greenhouse,LeftArrow,0.761240005493164,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,D,Harfe,LeftArrow,0.527452945709229,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,P,Rabmod,RightArrow,0.826959133148193,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,P,Primock,RightArrow,3.00787496566772,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,D,Anzug,LeftArrow,1.37032389640808,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,E,Quartet,RightArrow,1.311842918396,sw_d_e,0,d_e_miss,1,NaN,322,1,2,2
CI7,switch,P,Swalpen,RightArrow,2.25889015197754,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,P,Slipdol,RightArrow,0.631977081298828,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,E,Turkey,LeftArrow,0.80053186416626,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,E,Closet,LeftArrow,0.955368995666504,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,D,Rathaus,LeftArrow,0.859459161758423,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,P,Tichsol,RightArrow,0.913156032562256,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,D,Zunge,LeftArrow,0.657099962234497,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,E,Peanut,LeftArrow,0.937870025634766,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,E,Rocket,LeftArrow,5.13601589202881,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,E,Swallow,LeftArrow,0.643689870834351,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,D,Scheune,LeftArrow,0.562953948974609,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,E,Actor,LeftArrow,0.615278005599976,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,D,Schraube,LeftArrow,1.12615418434143,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,D,Schwimmen,LeftArrow,0.577569961547852,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,D,Gurke,LeftArrow,0.544334888458252,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,E,Shoulder,LeftArrow,0.714035034179688,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,D,Litschi,LeftArrow,3.13607311248779,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,P,Jogschu,RightArrow,0.923260927200317,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,P,Somga,RightArrow,1.09270906448364,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,D,Schule,LeftArrow,0.73074197769165,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,D,Salat,LeftArrow,0.915333986282349,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,D,Nacken,LeftArrow,0.546952962875366,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,D,Kissen,LeftArrow,0.477952003479004,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,E,Squirrel,LeftArrow,1.01175999641418,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI7,switch,D,Papier,LeftArrow,0.506892204284668,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,D,Fabrik,LeftArrow,0.660596132278442,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,P,Shindrew,RightArrow,0.809002876281738,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,E,Ruler,LeftArrow,0.903342962265015,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,D,Reiten,LeftArrow,0.545755863189697,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,E,Rickshaw,RightArrow,2.8570249080658,sw_d_e,0,d_e_miss,1,NaN,322,1,2,2
CI7,switch,E,Subway,LeftArrow,0.644118785858154,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI7,switch,P,Petpea,RightArrow,3.13437700271606,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,P,Erlwob,RightArrow,0.84105396270752,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,E,Chisel,RightArrow,0.719462156295776,nsw_p_e,0,p_e_miss,NaN,NaN,328,1,2,2
CI7,switch,P,Pawnsit,RightArrow,0.977879047393799,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI7,switch,P,Leypan,RightArrow,0.756640911102295,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI7,switch,D,Daumen,LeftArrow,0.58279013633728,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,D,Falke,LeftArrow,0.508139133453369,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,P,Sichtglib,RightArrow,0.870707988739014,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,E,Wrestling,LeftArrow,0.725245952606201,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI7,switch,D,Roller,LeftArrow,0.701352119445801,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI7,switch,D,Traube,LeftArrow,0.642058134078979,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,P,Nefree,RightArrow,0.780697107315063,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI7,switch,D,Gletscher,LeftArrow,0.834907054901123,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI7,switch,D,Orkan,LeftArrow,0.657371044158936,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI7,switch,E,Metro,LeftArrow,0.488096952438354,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
