SubjectID,WhichTask,Sequenz,Word,KeyName,RT,Condition,Correct,AnswerType,d_e_sw,e_d_sw,Trigger_Sent,Word_Pseudoword,Language,Test
CI8,switch,P,Scrashle,RightArrow,1.24942111968994,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI8,switch,D,Trommel,LeftArrow,0.748653173446655,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI8,switch,E,Cornet,LeftArrow,0.767709016799927,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI8,switch,P,Senlau,RightArrow,0.72639799118042,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI8,switch,P,Bautin,RightArrow,0.796978950500488,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CI8,switch,E,Rabbit,LeftArrow,0.66581392288208,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI8,switch,E,Upbeat,LeftArrow,0.782796859741211,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CI8,switch,P,Weuka,RightArrow,0.666750907897949,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI8,switch,D,Hummel,LeftArrow,0.762032032012939,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI8,switch,P,Sonchain,RightArrow,0.766311168670654,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI8,switch,E,Ankle,LeftArrow,0.756541967391968,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI8,switch,D,Fenchel,LeftArrow,0.839812994003296,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI8,switch,D,Auto,LeftArrow,0.713481903076172,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI8,switch,E,Candle,LeftArrow,0.652063846588135,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI8,switch,D,Zirkel,LeftArrow,0.745048999786377,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI8,switch,D,Eisen,LeftArrow,0.609677076339722,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI8,switch,P,Zenschirr,RightArrow,0.823164939880371,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CI8,switch,D,Geige,LeftArrow,0.66700291633606,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CI8,switch,D,Geschirr,LeftArrow,0.733496189117432,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI8,switch,E,Clinic,LeftArrow,0.736036062240601,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI8,switch,P,Copair,RightArrow,0.836787939071655,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI8,switch,E,Carrot,LeftArrow,0.735136032104492,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI8,switch,D,Socke,LeftArrow,0.68787693977356,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI8,switch,D,Schreibtisch,LeftArrow,0.678629875183105,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI8,switch,E,Rainbow,LeftArrow,0.583173990249634,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI8,switch,P,Rhumon,RightArrow,0.688039064407349,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI8,switch,E,Dolphin,LeftArrow,0.65121603012085,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CI8,switch,D,Maler,LeftArrow,0.741890907287598,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI8,switch,E,Elbow,LeftArrow,0.529900074005127,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI8,switch,D,Schere,LeftArrow,0.572968006134033,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CI8,switch,D,Lampe,LeftArrow,0.54218602180481,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CI8,switch,E,Beetroot,LeftArrow,0.593214988708496,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CI8,switch,P,Denrobe,RightArrow,0.709969997406006,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CI8,switch,P,Tarmaul,RightArrow,0.754586935043335,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
