SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CN1,german,11,Baumstamm,LeftArrow,0.665148973464966,1,Hit,160,1,1,1,2
CN1,german,20,Boden,LeftArrow,0.476995944976807,1,Hit,161,1,2,1,2
CN1,german,166,Weise,LeftArrow,0.600404024124146,1,Hit,161,1,2,1,2
CN1,german,1,Affe,LeftArrow,0.442099094390869,1,Hit,160,1,1,1,2
CN1,german,70,Krake,LeftArrow,0.511453151702881,1,Hit,160,1,1,1,2
CN1,german,77,Mannleis,RightArrow,0.779623985290527,1,CorrRej,162,2,3,1,2
CN1,german,83,Menchel,RightArrow,0.628873109817505,1,CorrRej,162,2,3,1,2
CN1,german,117,Sache,LeftArrow,0.48966121673584,1,Hit,161,1,2,1,2
CN1,german,14,Belse,RightArrow,0.677150964736938,1,CorrRej,162,2,3,1,2
CN1,german,39,Folke,RightArrow,1.410315990448,1,CorrRej,162,2,3,1,2
CN1,german,174,Zeiben,RightArrow,0.816431999206543,1,CorrRej,162,2,3,1,2
CN1,german,124,Schmuggler,LeftArrow,0.501070022583008,1,Hit,160,1,1,1,2
CN1,german,158,Verein,LeftArrow,0.625241041183472,1,Hit,161,1,2,1,2
CN1,german,144,Stunde,LeftArrow,0.665270805358887,1,Hit,161,1,2,1,2
CN1,german,137,Splitter,LeftArrow,0.558638095855713,1,Hit,160,1,1,1,2
CN1,german,177,Zentmu,RightArrow,0.544409036636353,1,CorrRej,162,2,3,1,2
CN1,german,141,Stabisch,RightArrow,0.765817880630493,1,CorrRej,162,2,3,1,2
CN1,german,64,Klemptur,RightArrow,0.807119846343994,1,CorrRej,162,2,3,1,2
CN1,german,48,Glafa,RightArrow,0.51645302772522,1,CorrRej,162,2,3,1,2
CN1,german,94,Narzer,RightArrow,0.792356014251709,1,CorrRej,162,2,3,1,2
CN1,german,46,Gesetz,LeftArrow,0.570968866348267,1,Hit,161,1,2,1,2
CN1,german,22,Chirurg,LeftArrow,0.489163160324097,1,Hit,160,1,1,1,2
CN1,german,68,Kompass,LeftArrow,0.453577041625977,1,Hit,160,1,1,1,2
CN1,german,62,Klempheit,RightArrow,0.703572034835815,1,CorrRej,162,2,3,1,2
CN1,german,56,Kanne,LeftArrow,0.470471858978271,1,Hit,160,1,1,1,2
CN1,german,127,Schraube,LeftArrow,0.518995046615601,1,Hit,160,1,1,1,2
CN1,german,163,Wasser,LeftArrow,0.624526977539063,1,Hit,161,1,2,1,2
CN1,german,17,Bildung,LeftArrow,0.556568145751953,1,Hit,161,1,2,1,2
CN1,german,97,Niere,LeftArrow,0.521557092666626,1,Hit,160,1,1,1,2
CN1,german,111,Raupe,LeftArrow,0.470401048660278,1,Hit,160,1,1,1,2
CN1,german,66,Klezent,RightArrow,0.619301080703735,1,CorrRej,162,2,3,1,2
CN1,german,159,Vertrag,LeftArrow,0.509016036987305,1,Hit,161,1,2,1,2
CN1,german,79,Mappe,LeftArrow,0.65762186050415,1,Hit,160,1,1,1,2
CN1,german,33,Fagott,LeftArrow,0.80556583404541,1,Hit,160,1,1,1,2
CN1,german,133,Sigwas,RightArrow,0.764157056808472,1,CorrRej,162,2,3,1,2
CN1,german,139,Sprecher,LeftArrow,0.566960096359253,1,Hit,161,1,2,1,2
CN1,german,161,Wandsik,RightArrow,0.758930921554565,1,CorrRej,162,2,3,1,2
CN1,german,24,Ebbe,LeftArrow,0.566608905792236,1,Hit,160,1,1,1,2
CN1,german,172,Zange,LeftArrow,0.525928020477295,1,Hit,160,1,1,1,2
CN1,german,103,Pfeife,LeftArrow,0.579716920852661,1,Hit,160,1,1,1,2
CN1,german,135,Splitbus,RightArrow,0.920958995819092,1,CorrRej,162,2,3,1,2
CN1,german,146,Tagde,RightArrow,0.664232015609741,1,CorrRej,162,2,3,1,2
CN1,german,105,Pickel,LeftArrow,0.485306024551392,1,Hit,160,1,1,1,2
CN1,german,30,Erde,LeftArrow,0.457909107208252,1,Hit,161,1,2,1,2
CN1,german,49,Glaser,LeftArrow,1.37968397140503,1,Hit,160,1,1,1,2
CN1,german,180,Ziffer,LeftArrow,0.704517841339111,1,Hit,160,1,1,1,2
CN1,german,151,Tischter,RightArrow,0.849178075790405,1,CorrRej,162,2,3,1,2
CN1,german,175,Zeitung,LeftArrow,0.571824073791504,1,Hit,161,1,2,1,2
CN1,german,41,Freitag,LeftArrow,0.770837068557739,1,Hit,161,1,2,1,2
CN1,german,160,Wachstum,LeftArrow,0.596057176589966,1,Hit,161,1,2,1,2
CN1,german,54,Handschuh,LeftArrow,0.60548996925354,1,Hit,160,1,1,1,2
