SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CA0,english,107,Picture,LeftArrow,1.336993932724,1,Hit,261,1,2,2,2
CA0,english,70,Lobster,LeftArrow,1.28444385528564,1,Hit,260,1,1,2,2
CA0,english,60,Iceberg,LeftArrow,0.682841062545776,1,Hit,260,1,1,2,2
CA0,english,90,Navel,RightArrow,1.17936277389526,0,Missing,265,1,1,2,2
CA0,english,15,Candy,LeftArrow,0.619291067123413,1,Hit,260,1,1,2,2
CA0,english,29,Courtber,RightArrow,1.9164891242981,1,CorrRej,262,2,3,2,2
CA0,english,108,Player,LeftArrow,0.818639993667603,1,Hit,261,1,2,2,2
CA0,english,45,Fortmel,RightArrow,1.24886584281921,1,CorrRej,262,2,3,2,2
CA0,english,147,Subson,RightArrow,1.10790395736694,1,CorrRej,262,2,3,2,2
CA0,english,83,Moonlight,LeftArrow,0.73016095161438,1,Hit,260,1,1,2,2
CA0,english,131,Rooftop,LeftArrow,0.782172918319702,1,Hit,260,1,1,2,2
CA0,english,50,Glacier,LeftArrow,0.819530963897705,1,Hit,260,1,1,2,2
CA0,english,129,Risue,RightArrow,1.05440211296082,1,CorrRej,262,2,3,2,2
CA0,english,95,Number,LeftArrow,0.700666189193726,1,Hit,261,1,2,2,2
CA0,english,141,Storage,LeftArrow,1.41729497909546,1,Hit,261,1,2,2,2
CA0,english,35,Dording,RightArrow,1.25260996818542,1,CorrRej,262,2,3,2,2
CA0,english,137,Siberg,RightArrow,1.41742086410522,1,CorrRej,262,2,3,2,2
CA0,english,86,Muslin,LeftArrow,1.04603004455566,1,Hit,260,1,1,2,2
CA0,english,57,Hueye,RightArrow,1.12974500656128,1,CorrRej,262,2,3,2,2
CA0,english,3,Bagrea,RightArrow,1.05339908599854,1,CorrRej,262,2,3,2,2
CA0,english,113,Postman,LeftArrow,0.812822103500366,1,Hit,260,1,1,2,2
CA0,english,175,Whirlwind,LeftArrow,1.88803815841675,1,Hit,260,1,1,2,2
CA0,english,111,Porba,RightArrow,0.858696937561035,1,CorrRej,262,2,3,2,2
CA0,english,143,Story,LeftArrow,0.609028816223145,1,Hit,261,1,2,2,2
