SubjectID,WhichTask,Sequenz,Word,KeyName,RT,Condition,Correct,AnswerType,d_e_sw,e_d_sw,Trigger_Sent,Word_Pseudoword,Language,Test
C52,switch,P,Scrashle,RightArrow,1.09521985054016,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
C52,switch,D,Trommel,LeftArrow,0.74111008644104,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,E,Cornet,LeftArrow,0.917214870452881,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,P,Senlau,RightArrow,0.825770854949951,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
C52,switch,P,Bautin,LeftArrow,1.59464907646179,nsw_p_p,0,p_p_fa,NaN,NaN,329,2,3,2
C52,switch,E,Rabbit,LeftArrow,0.624333143234253,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
C52,switch,E,Upbeat,LeftArrow,1.36473894119263,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,P,Weuka,RightArrow,0.670045137405396,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
C52,switch,D,Hummel,LeftArrow,0.647095918655396,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,P,Sonchain,RightArrow,0.799102067947388,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,E,Ankle,LeftArrow,0.799095869064331,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
C52,switch,D,Fenchel,LeftArrow,0.690884828567505,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,D,Auto,LeftArrow,0.538965940475464,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,E,Candle,LeftArrow,0.712729930877686,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,D,Zirkel,LeftArrow,0.669244050979614,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,D,Eisen,LeftArrow,0.560555934906006,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,P,Zenschirr,RightArrow,0.831747055053711,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,D,Geige,LeftArrow,0.608781814575195,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,D,Geschirr,LeftArrow,0.482362985610962,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,E,Clinic,LeftArrow,0.609750032424927,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,P,Copair,LeftArrow,1.39474296569824,nsw_e_p,0,e_p_fa,NaN,NaN,326,2,3,2
C52,switch,E,Carrot,LeftArrow,0.571549892425537,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
C52,switch,D,Socke,LeftArrow,0.539118051528931,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,D,Schreibtisch,LeftArrow,0.734162092208862,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,E,Rainbow,LeftArrow,0.536001920700073,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,P,Rhumon,RightArrow,0.853349924087524,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
C52,switch,E,Dolphin,LeftArrow,0.715571880340576,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
C52,switch,D,Maler,LeftArrow,0.688744068145752,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,E,Elbow,LeftArrow,0.69730806350708,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,D,Schere,LeftArrow,0.637011051177979,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,D,Lampe,LeftArrow,0.587526082992554,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,E,Beetroot,RightArrow,1.27590894699097,sw_d_e,0,d_e_miss,1,NaN,322,1,2,2
C52,switch,P,Denrobe,RightArrow,1.20608615875244,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
C52,switch,P,Tarmaul,RightArrow,0.918769121170044,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
C52,switch,E,Olive,LeftArrow,0.62339186668396,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
C52,switch,E,Hunting,LeftArrow,0.743279933929443,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,D,Platin,LeftArrow,0.720142126083374,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,E,Eagle,LeftArrow,1.12537693977356,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,P,Scheurol,RightArrow,0.749038934707642,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
C52,switch,P,Lamke,RightArrow,0.684886932373047,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
C52,switch,D,Kutsche,LeftArrow,0.627153873443604,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,D,Traktor,LeftArrow,0.601591110229492,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,D,Pfanne,LeftArrow,0.748579025268555,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,P,Trolfid,RightArrow,0.714569091796875,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,E,Juggling,LeftArrow,0.647893190383911,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
C52,switch,E,Carbon,LeftArrow,0.740012884140015,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,E,Muscle,LeftArrow,0.659083127975464,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,E,Almond,LeftArrow,0.678225994110107,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,D,Schale,LeftArrow,0.519917011260986,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,P,Skatwrest,RightArrow,0.813598871231079,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,D,Ente,LeftArrow,0.527268886566162,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,D,Apfel,LeftArrow,0.426232099533081,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,P,Scherfech,RightArrow,0.623281002044678,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,D,Tasse,LeftArrow,0.534183025360107,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,E,Castle,LeftArrow,0.889672994613647,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,E,Raisin,LeftArrow,1.2217059135437,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,E,Greenhouse,LeftArrow,1.16327905654907,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,D,Harfe,LeftArrow,0.607708930969238,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,P,Rabmod,RightArrow,0.707455158233643,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,P,Primock,RightArrow,0.711395025253296,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
C52,switch,D,Anzug,LeftArrow,0.754736185073853,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,E,Quartet,LeftArrow,0.810971975326538,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,P,Swalpen,RightArrow,0.842580080032349,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
C52,switch,P,Slipdol,LeftArrow,2.03386902809143,nsw_p_p,0,p_p_fa,NaN,NaN,329,2,3,2
C52,switch,E,Turkey,LeftArrow,0.598576784133911,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
C52,switch,E,Closet,LeftArrow,0.527776002883911,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,D,Rathaus,LeftArrow,0.677088022232056,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,P,Tichsol,RightArrow,0.793416023254395,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,D,Zunge,LeftArrow,0.598242998123169,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,E,Peanut,LeftArrow,0.600779056549072,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,E,Rocket,LeftArrow,0.693817138671875,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,E,Swallow,LeftArrow,0.708851099014282,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
C52,switch,D,Scheune,LeftArrow,0.86669397354126,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,E,Actor,LeftArrow,0.51528000831604,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,D,Schraube,LeftArrow,0.651041030883789,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,D,Schwimmen,LeftArrow,0.581146001815796,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,D,Gurke,LeftArrow,0.450086832046509,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,E,Shoulder,LeftArrow,0.612612009048462,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,D,Litschi,LeftArrow,0.579086780548096,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,P,Jogschu,RightArrow,0.668210983276367,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,P,Somga,RightArrow,0.62943696975708,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
C52,switch,D,Schule,LeftArrow,0.574889898300171,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
C52,switch,D,Salat,LeftArrow,0.476438045501709,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,D,Nacken,LeftArrow,0.548624992370605,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,D,Kissen,LeftArrow,0.527436017990112,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,E,Squirrel,LeftArrow,0.654465198516846,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
C52,switch,D,Papier,LeftArrow,0.526739120483398,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,D,Fabrik,LeftArrow,0.468264818191528,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
C52,switch,P,Shindrew,RightArrow,0.68585205078125,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
C52,switch,E,Ruler,LeftArrow,0.445383071899414,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
C52,switch,D,Reiten,LeftArrow,0.504006862640381,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
C52,switch,E,Rickshaw,RightArrow,0.692834138870239,sw_d_e,0,d_e_miss,1,NaN,322,1,2,2
