SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CM3,german,23,Donner,LeftArrow,0.675097942352295,1,Hit,160,1,1,1,2
CM3,german,33,Fagott,LeftArrow,0.736856937408447,1,Hit,160,1,1,1,2
CM3,german,5,Ansprit,RightArrow,1.12837696075439,1,CorrRej,162,2,3,1,2
CM3,german,148,Theaus,RightArrow,0.848027944564819,1,CorrRej,162,2,3,1,2
CM3,german,56,Kanne,LeftArrow,0.654799938201904,1,Hit,160,1,1,1,2
CM3,german,32,Essig,LeftArrow,0.622702121734619,1,Hit,160,1,1,1,2
CM3,german,121,Schelzer,RightArrow,0.887389898300171,1,CorrRej,162,2,3,1,2
CM3,german,16,Bereich,LeftArrow,0.660614967346191,1,Hit,161,1,2,1,2
CM3,german,91,Musik,LeftArrow,0.653579950332642,1,Hit,161,1,2,1,2
CM3,german,150,Tischler,LeftArrow,0.798686981201172,1,Hit,160,1,1,1,2
CM3,german,178,Zentrum,LeftArrow,0.777907133102417,1,Hit,161,1,2,1,2
CM3,german,117,Sache,LeftArrow,0.95455002784729,1,Hit,161,1,2,1,2
CM3,german,135,Splitbus,RightArrow,1.05501294136047,1,CorrRej,162,2,3,1,2
CM3,german,87,Monat,LeftArrow,0.713860988616943,1,Hit,161,1,2,1,2
CM3,german,134,Skelett,LeftArrow,0.685642957687378,1,Hit,160,1,1,1,2
CM3,german,88,Morgen,LeftArrow,0.677167892456055,1,Hit,161,1,2,1,2
CM3,german,111,Raupe,LeftArrow,0.796337842941284,1,Hit,160,1,1,1,2
CM3,german,122,Schlachter,LeftArrow,0.880908966064453,1,Hit,160,1,1,1,2
CM3,german,105,Pickel,LeftArrow,0.895222187042236,1,Hit,160,1,1,1,2
CM3,german,66,Klezent,RightArrow,0.927923917770386,1,CorrRej,162,2,3,1,2
CM3,german,89,Morzer,RightArrow,0.832578897476196,1,CorrRej,162,2,3,1,2
CM3,german,27,Eisrau,RightArrow,0.874482870101929,1,CorrRej,162,2,3,1,2
CM3,german,154,Tuchspel,RightArrow,0.992208003997803,1,CorrRej,162,2,3,1,2
CM3,german,78,Mannschaft,LeftArrow,0.793101072311401,1,Hit,161,1,2,1,2
CM3,german,138,Sprache,LeftArrow,0.830589056015015,1,Hit,161,1,2,1,2
CM3,german,126,Schratoch,RightArrow,1.07558298110962,1,CorrRej,162,2,3,1,2
CM3,german,2,Alter,LeftArrow,0.89511513710022,1,Hit,161,1,2,1,2
CM3,german,172,Zange,LeftArrow,0.679707050323486,1,Hit,160,1,1,1,2
CM3,german,1,Affe,LeftArrow,0.829503059387207,1,Hit,160,1,1,1,2
CM3,german,110,Puder,LeftArrow,0.597404956817627,1,Hit,160,1,1,1,2
CM3,german,79,Mappe,LeftArrow,0.492183208465576,1,Hit,160,1,1,1,2
CM3,german,77,Mannleis,RightArrow,0.842308044433594,1,CorrRej,162,2,3,1,2
CM3,german,133,Sigwas,RightArrow,0.79798412322998,1,CorrRej,162,2,3,1,2
CM3,german,76,Liebe,LeftArrow,0.711203813552856,1,Hit,161,1,2,1,2
CM3,german,164,Watte,LeftArrow,0.559103965759277,1,Hit,160,1,1,1,2
CM3,german,103,Pfeife,LeftArrow,0.571346998214722,1,Hit,160,1,1,1,2
CM3,german,3,Altuch,RightArrow,0.790830135345459,1,CorrRej,162,2,3,1,2
CM3,german,158,Verein,LeftArrow,0.873480081558228,1,Hit,161,1,2,1,2
CM3,german,58,Klamel,RightArrow,0.694245100021362,1,CorrRej,162,2,3,1,2
CM3,german,176,Zensig,RightArrow,0.756775140762329,1,CorrRej,162,2,3,1,2
CM3,german,10,Bauchtanz,LeftArrow,0.777974843978882,1,Hit,160,1,1,1,2
CM3,german,17,Bildung,LeftArrow,0.842038869857788,1,Hit,161,1,2,1,2
CM3,german,65,Klenod,RightArrow,0.760513782501221,1,CorrRej,162,2,3,1,2
CM3,german,51,Grupfer,RightArrow,1.14416313171387,1,CorrRej,162,2,3,1,2
CM3,german,26,Eisberg,LeftArrow,0.553120851516724,1,Hit,160,1,1,1,2
CM3,german,55,Kaltfront,LeftArrow,0.852248907089233,1,Hit,160,1,1,1,2
CM3,german,179,Zerrung,LeftArrow,0.581218957901001,1,Hit,160,1,1,1,2
CM3,german,60,Kleeblatt,LeftArrow,0.618275880813599,1,Hit,160,1,1,1,2
CM3,german,59,Klammer,LeftArrow,0.593850135803223,1,Hit,160,1,1,1,2
