SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CJ3,english,93,Neighlid,RightArrow,1.16851997375488,1,CorrRej,262,2,3,2,2
CJ3,english,97,Office,LeftArrow,0.850076198577881,1,Hit,261,1,2,2,2
CJ3,english,166,Vapour,LeftArrow,1.12320113182068,1,Hit,260,1,1,2,2
CJ3,english,26,Councher,RightArrow,0.889009952545166,1,CorrRej,262,2,3,2,2
CJ3,english,107,Picture,LeftArrow,0.91889500617981,1,Hit,261,1,2,2,2
CJ3,english,35,Dording,RightArrow,0.73058009147644,1,CorrRej,262,2,3,2,2
CJ3,english,32,Data,LeftArrow,0.929318904876709,1,Hit,261,1,2,2,2
CJ3,english,20,Cheetah,LeftArrow,0.826546907424927,1,Hit,260,1,1,2,2
CJ3,english,138,Siren,LeftArrow,1.10198903083801,1,Hit,260,1,1,2,2
CJ3,english,171,Weather,LeftArrow,0.638360977172852,1,Hit,261,1,2,2,2
CJ3,english,50,Glacier,LeftArrow,0.709803104400635,1,Hit,260,1,1,2,2
CJ3,english,38,Endster,RightArrow,0.804152011871338,1,CorrRej,262,2,3,2,2
CJ3,english,44,Ficetea,RightArrow,1.08217191696167,1,CorrRej,262,2,3,2,2
CJ3,english,34,Diner,LeftArrow,0.680559873580933,1,Hit,260,1,1,2,2
CJ3,english,7,Beaver,LeftArrow,0.694703102111816,1,Hit,260,1,1,2,2
CJ3,english,96,Odour,LeftArrow,0.749337911605835,1,Hit,260,1,1,2,2
CJ3,english,148,Sultple,RightArrow,0.97446084022522,1,CorrRej,262,2,3,2,2
CJ3,english,53,Glavel,RightArrow,1.03963899612427,1,CorrRej,262,2,3,2,2
CJ3,english,15,Candy,LeftArrow,0.580590009689331,1,Hit,260,1,1,2,2
CJ3,english,46,Forweath,RightArrow,0.937783002853394,1,CorrRej,262,2,3,2,2
CJ3,english,92,Neighbour,LeftArrow,0.871060848236084,1,Hit,260,1,1,2,2
CJ3,english,172,Wedding,LeftArrow,0.644088983535767,1,Hit,261,1,2,2,2
CJ3,english,57,Hueye,RightArrow,0.827120065689087,1,CorrRej,262,2,3,2,2
CJ3,english,141,Storage,LeftArrow,0.740761041641235,1,Hit,261,1,2,2,2
CJ3,english,131,Rooftop,LeftArrow,0.726726055145264,1,Hit,260,1,1,2,2
CJ3,english,22,City,LeftArrow,1.44271183013916,1,Hit,261,1,2,2,2
CJ3,english,95,Number,LeftArrow,0.610522985458374,1,Hit,261,1,2,2,2
CJ3,english,112,Porman,RightArrow,0.598636150360107,1,CorrRej,262,2,3,2,2
CJ3,english,25,Coreting,RightArrow,0.833569049835205,1,CorrRej,262,2,3,2,2
CJ3,english,173,Weddle,RightArrow,0.931190013885498,1,CorrRej,262,2,3,2,2
CJ3,english,167,Village,LeftArrow,0.747292995452881,1,Hit,261,1,2,2,2
CJ3,english,139,Station,LeftArrow,0.749958992004395,1,Hit,261,1,2,2,2
CJ3,english,157,Tavern,LeftArrow,0.724708080291748,1,Hit,260,1,1,2,2
CJ3,english,102,Paper,LeftArrow,0.474358081817627,1,Hit,261,1,2,2,2
CJ3,english,75,Mercorn,RightArrow,0.927552938461304,1,CorrRej,262,2,3,2,2
