SubjectID,WhichTask,Sequenz,Word,KeyName,RT,Condition,Correct,AnswerType,d_e_sw,e_d_sw,Trigger_Sent,Word_Pseudoword,Language,Test
CM3,switch,P,Scrashle,RightArrow,1.44203996658325,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CM3,switch,D,Trommel,LeftArrow,1.15268707275391,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM3,switch,E,Cornet,LeftArrow,1.28863501548767,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,P,Senlau,RightArrow,0.903815984725952,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM3,switch,P,Bautin,RightArrow,1.12452602386475,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CM3,switch,E,Rabbit,LeftArrow,0.768151998519897,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM3,switch,E,Upbeat,LeftArrow,0.79433012008667,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,P,Weuka,RightArrow,0.77721905708313,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM3,switch,D,Hummel,LeftArrow,0.597477912902832,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM3,switch,P,Sonchain,RightArrow,0.716464996337891,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM3,switch,E,Ankle,LeftArrow,1.49209785461426,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM3,switch,D,Fenchel,LeftArrow,0.670951843261719,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,D,Auto,LeftArrow,1.10383296012878,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM3,switch,E,Candle,LeftArrow,1.16632509231567,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,D,Zirkel,LeftArrow,1.12179708480835,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,D,Eisen,LeftArrow,0.592751979827881,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM3,switch,P,Zenschirr,RightArrow,0.83635401725769,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM3,switch,D,Geige,LeftArrow,0.71486496925354,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM3,switch,D,Geschirr,LeftArrow,0.64526891708374,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM3,switch,E,Clinic,LeftArrow,0.707329034805298,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,P,Copair,RightArrow,1.31613302230835,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM3,switch,E,Carrot,LeftArrow,0.757284164428711,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM3,switch,D,Socke,LeftArrow,0.695526123046875,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,D,Schreibtisch,LeftArrow,0.878140926361084,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM3,switch,E,Rainbow,LeftArrow,0.986171960830688,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,P,Rhumon,RightArrow,0.828217029571533,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM3,switch,E,Dolphin,LeftArrow,0.798509120941162,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM3,switch,D,Maler,LeftArrow,0.706769943237305,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,E,Elbow,LeftArrow,0.659913063049316,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,D,Schere,LeftArrow,0.620336055755615,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,D,Lampe,LeftArrow,0.437098026275635,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM3,switch,E,Beetroot,LeftArrow,0.934123039245605,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,P,Denrobe,RightArrow,0.922459840774536,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM3,switch,P,Tarmaul,RightArrow,0.83065390586853,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CM3,switch,E,Olive,LeftArrow,0.774480819702148,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM3,switch,E,Hunting,LeftArrow,0.895339965820313,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,D,Platin,LeftArrow,0.870702028274536,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,E,Eagle,LeftArrow,0.724736928939819,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,P,Scheurol,RightArrow,0.719502210617065,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM3,switch,P,Lamke,RightArrow,0.810302019119263,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CM3,switch,D,Kutsche,LeftArrow,0.646375894546509,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM3,switch,D,Traktor,LeftArrow,0.933225154876709,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM3,switch,D,Pfanne,LeftArrow,0.779850959777832,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM3,switch,P,Trolfid,RightArrow,0.876693964004517,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM3,switch,E,Juggling,LeftArrow,0.682748794555664,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM3,switch,E,Carbon,LeftArrow,0.874735116958618,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,E,Muscle,LeftArrow,0.913399934768677,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,E,Almond,LeftArrow,0.903671026229858,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,D,Schale,LeftArrow,0.835675001144409,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,P,Skatwrest,RightArrow,0.859756946563721,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM3,switch,D,Ente,LeftArrow,0.87462306022644,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM3,switch,D,Apfel,LeftArrow,0.45599889755249,nsw_d_d,1,d_d_hit,NaN,NaN,311,1,1,2
CM3,switch,P,Scherfech,RightArrow,0.749851942062378,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM3,switch,D,Tasse,LeftArrow,0.453835010528564,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM3,switch,E,Castle,LeftArrow,0.649019956588745,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,E,Raisin,LeftArrow,0.798130035400391,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,E,Greenhouse,LeftArrow,0.834265947341919,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,D,Harfe,LeftArrow,0.746567010879517,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,P,Rabmod,RightArrow,0.828944206237793,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM3,switch,P,Primock,RightArrow,0.939102172851563,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CM3,switch,D,Anzug,LeftArrow,0.671509981155396,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM3,switch,E,Quartet,LeftArrow,1.38179802894592,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,P,Swalpen,RightArrow,1.84257984161377,nsw_e_p,1,e_p_crj,NaN,NaN,316,2,3,2
CM3,switch,P,Slipdol,RightArrow,0.760390996932983,nsw_p_p,1,p_p_crj,NaN,NaN,319,2,3,2
CM3,switch,E,Turkey,LeftArrow,0.820631980895996,nsw_p_e,1,p_e_hit,NaN,NaN,318,1,2,2
CM3,switch,E,Closet,LeftArrow,0.763231992721558,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,D,Rathaus,LeftArrow,0.585655927658081,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,P,Tichsol,RightArrow,0.885117053985596,nsw_d_p,1,d_p_crj,NaN,NaN,313,2,3,2
CM3,switch,D,Zunge,LeftArrow,0.874765872955322,nsw_p_d,1,p_d_hit,NaN,NaN,317,1,1,2
CM3,switch,E,Peanut,LeftArrow,1.25690889358521,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,E,Rocket,LeftArrow,0.546555995941162,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,E,Swallow,LeftArrow,0.720011949539185,nsw_e_e,1,e_e_hit,NaN,NaN,315,1,2,2
CM3,switch,D,Scheune,LeftArrow,0.742470979690552,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
CM3,switch,E,Actor,LeftArrow,0.645151853561401,sw_d_e,1,d_e_hit,1,NaN,312,1,2,2
CM3,switch,D,Schraube,LeftArrow,0.650024175643921,sw_e_d,1,e_d_hit,NaN,1,314,1,1,2
