SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CI3,german,86,Merder,RightArrow,2.49319791793823,1,CorrRej,162,2,3,1,2
CI3,german,112,Rauzept,RightArrow,0.986391067504883,1,CorrRej,162,2,3,1,2
CI3,german,140,Spritze,LeftArrow,0.713793039321899,1,Hit,160,1,1,1,2
CI3,german,15,Benschaft,RightArrow,0.955749034881592,1,CorrRej,162,2,3,1,2
CI3,german,87,Monat,LeftArrow,0.72174596786499,1,Hit,161,1,2,1,2
CI3,german,114,Rolle,LeftArrow,0.591187953948975,1,Hit,161,1,2,1,2
CI3,german,21,Bote,LeftArrow,0.738991975784302,1,Hit,160,1,1,1,2
CI3,german,19,Bocher,RightArrow,1.07725405693054,1,CorrRej,162,2,3,1,2
CI3,german,59,Klammer,LeftArrow,0.623081922531128,1,Hit,160,1,1,1,2
CI3,german,164,Watte,LeftArrow,0.63283109664917,1,Hit,160,1,1,1,2
CI3,german,138,Sprache,LeftArrow,0.565078020095825,1,Hit,161,1,2,1,2
CI3,german,150,Tischler,LeftArrow,0.661787033081055,1,Hit,160,1,1,1,2
CI3,german,49,Glaser,LeftArrow,0.556418895721436,1,Hit,160,1,1,1,2
CI3,german,84,Menge,LeftArrow,0.656699895858765,1,Hit,161,1,2,1,2
CI3,german,154,Tuchspel,RightArrow,1.13024711608887,1,CorrRej,162,2,3,1,2
CI3,german,62,Klempheit,RightArrow,1.12660217285156,1,CorrRej,162,2,3,1,2
CI3,german,9,Bambus,LeftArrow,0.697372913360596,1,Hit,160,1,1,1,2
CI3,german,41,Freitag,LeftArrow,0.574877023696899,1,Hit,161,1,2,1,2
CI3,german,132,Sichel,LeftArrow,0.648030996322632,1,Hit,160,1,1,1,2
CI3,german,7,Arbeit,LeftArrow,0.538697957992554,1,Hit,161,1,2,1,2
CI3,german,52,Gruppe,LeftArrow,0.596014022827148,1,Hit,161,1,2,1,2
CI3,german,163,Wasser,LeftArrow,0.551229000091553,1,Hit,161,1,2,1,2
CI3,german,31,Erfolg,LeftArrow,0.548916101455688,1,Hit,161,1,2,1,2
CI3,german,3,Altuch,RightArrow,1.00422501564026,1,CorrRej,162,2,3,1,2
CI3,german,130,Seileu,RightArrow,0.846903085708618,1,CorrRej,162,2,3,1,2
CI3,german,50,Glerein,RightArrow,1.02331113815308,1,CorrRej,162,2,3,1,2
CI3,german,56,Kanne,LeftArrow,0.577830076217651,1,Hit,160,1,1,1,2
CI3,german,74,Lenckel,RightArrow,0.983369112014771,1,CorrRej,162,2,3,1,2
CI3,german,91,Musik,LeftArrow,0.670186996459961,1,Hit,161,1,2,1,2
CI3,german,145,Sturmflut,LeftArrow,0.666599988937378,1,Hit,160,1,1,1,2
CI3,german,96,Neraf,RightArrow,0.948911190032959,1,CorrRej,162,2,3,1,2
CI3,german,153,Tochter,LeftArrow,0.73613715171814,1,Hit,161,1,2,1,2
CI3,german,155,Tumbel,RightArrow,1.64847207069397,1,CorrRej,162,2,3,1,2
CI3,german,131,Seite,LeftArrow,0.514313220977783,1,Hit,161,1,2,1,2
CI3,german,133,Sigwas,RightArrow,0.979606866836548,1,CorrRej,162,2,3,1,2
CI3,german,137,Splitter,LeftArrow,0.672504186630249,1,Hit,160,1,1,1,2
CI3,german,11,Baumstamm,LeftArrow,0.680909872055054,1,Hit,160,1,1,1,2
CI3,german,64,Klemptur,RightArrow,1.24825310707092,1,CorrRej,162,2,3,1,2
CI3,german,18,Bilzent,RightArrow,0.9545738697052,1,CorrRej,162,2,3,1,2
CI3,german,77,Mannleis,RightArrow,0.973980903625488,1,CorrRej,162,2,3,1,2
CI3,german,38,Folge,LeftArrow,0.571861982345581,1,Hit,161,1,2,1,2
CI3,german,128,Seife,LeftArrow,0.525737047195435,1,Hit,160,1,1,1,2
CI3,german,39,Folke,RightArrow,1.23021721839905,1,CorrRej,162,2,3,1,2
CI3,german,60,Kleeblatt,LeftArrow,0.626573085784912,1,Hit,160,1,1,1,2
CI3,german,120,Schelfe,RightArrow,0.997466087341309,1,CorrRej,162,2,3,1,2
CI3,german,65,Klenod,RightArrow,0.93510890007019,1,CorrRej,162,2,3,1,2
CI3,german,28,Eltern,LeftArrow,0.611378192901611,1,Hit,161,1,2,1,2
CI3,german,176,Zensig,RightArrow,0.978146076202393,1,CorrRej,162,2,3,1,2
CI3,german,53,Handre,RightArrow,1.00413608551025,1,CorrRej,162,2,3,1,2
CI3,german,44,Gefahr,LeftArrow,0.635231018066406,1,Hit,161,1,2,1,2
CI3,german,95,Natzer,RightArrow,0.951184034347534,1,CorrRej,162,2,3,1,2
CI3,german,61,Kleezent,RightArrow,0.962684869766235,1,CorrRej,162,2,3,1,2
CI3,german,127,Schraube,LeftArrow,0.701880931854248,1,Hit,160,1,1,1,2
CI3,german,85,Mensig,RightArrow,0.898612976074219,1,CorrRej,162,2,3,1,2
CI3,german,121,Schelzer,RightArrow,0.954156160354614,1,CorrRej,162,2,3,1,2
CI3,german,71,Kultur,LeftArrow,0.598054885864258,1,Hit,161,1,2,1,2
CI3,german,24,Ebbe,LeftArrow,0.674072027206421,1,Hit,160,1,1,1,2
CI3,german,101,Partei,LeftArrow,0.655481100082397,1,Hit,161,1,2,1,2
CI3,german,168,Wirtschaft,LeftArrow,0.576272964477539,1,Hit,161,1,2,1,2
CI3,german,160,Wachstum,LeftArrow,0.568371057510376,1,Hit,161,1,2,1,2
CI3,german,69,Konzept,LeftArrow,0.564515113830566,1,Hit,161,1,2,1,2
CI3,german,171,Woralt,RightArrow,1.02113890647888,1,CorrRej,162,2,3,1,2
CI3,german,6,Antwort,LeftArrow,0.596992969512939,1,Hit,161,1,2,1,2
CI3,german,141,Stabisch,RightArrow,1.18490695953369,1,CorrRej,162,2,3,1,2
CI3,german,126,Schratoch,RightArrow,0.866153955459595,1,CorrRej,162,2,3,1,2
CI3,german,67,Kochtopf,LeftArrow,0.631515026092529,1,Hit,160,1,1,1,2
CI3,german,40,Frage,LeftArrow,0.547698020935059,1,Hit,161,1,2,1,2
CI3,german,4,Anfang,LeftArrow,0.530004024505615,1,Hit,161,1,2,1,2
CI3,german,35,Fehler,LeftArrow,0.525826930999756,1,Hit,161,1,2,1,2
CI3,german,36,Feuer,LeftArrow,0.577553033828735,1,Hit,161,1,2,1,2
CI3,german,78,Mannschaft,LeftArrow,0.583108901977539,1,Hit,161,1,2,1,2
CI3,german,93,Nabel,LeftArrow,0.549813985824585,1,Hit,160,1,1,1,2
CI3,german,75,Leute,LeftArrow,0.546288967132568,1,Hit,161,1,2,1,2
CI3,german,70,Krake,LeftArrow,0.630533933639526,1,Hit,160,1,1,1,2
CI3,german,105,Pickel,LeftArrow,0.533751010894775,1,Hit,160,1,1,1,2
CI3,german,54,Handschuh,LeftArrow,0.591084003448486,1,Hit,160,1,1,1,2
CI3,german,156,Unfall,LeftArrow,0.597254991531372,1,Hit,161,1,2,1,2
CI3,german,134,Skelett,LeftArrow,0.548140048980713,1,Hit,160,1,1,1,2
CI3,german,43,Gebiss,LeftArrow,0.520825862884521,1,Hit,160,1,1,1,2
CI3,german,90,Muschel,LeftArrow,0.578880786895752,1,Hit,160,1,1,1,2
CI3,german,119,Schaftzan,RightArrow,2.34571409225464,1,CorrRej,162,2,3,1,2
CI3,german,123,Schleife,LeftArrow,0.552233934402466,1,Hit,160,1,1,1,2
CI3,german,82,Mele,RightArrow,1.51486110687256,1,CorrRej,162,2,3,1,2
CI3,german,88,Morgen,LeftArrow,0.691991090774536,1,Hit,161,1,2,1,2
CI3,german,33,Fagott,LeftArrow,0.660307168960571,1,Hit,160,1,1,1,2
CI3,german,136,Splitschaft,RightArrow,1.47711300849915,1,CorrRej,162,2,3,1,2
CI3,german,149,Thema,LeftArrow,0.591616868972778,1,Hit,161,1,2,1,2
CI3,german,172,Zange,LeftArrow,0.634230852127075,1,Hit,160,1,1,1,2
CI3,german,17,Bildung,LeftArrow,0.563157081604004,1,Hit,161,1,2,1,2
CI3,german,98,Nordlicht,LeftArrow,0.711993932723999,1,Hit,160,1,1,1,2
CI3,german,109,Prozent,LeftArrow,0.60551905632019,1,Hit,161,1,2,1,2
CI3,german,80,Massstab,LeftArrow,0.994127035140991,1,Hit,160,1,1,1,2
