SubjectID,WhichTask,Order_Index,Word,KeyName,RT,Correct,AnswerType,Trigger_Sent,Word_Pseudoword,Wordfrequency,Language,Test
CE1,english,71,Machine,LeftArrow,0.801141977310181,1,Hit,261,1,2,2,2
CE1,english,129,Risue,RightArrow,1.38617205619812,1,CorrRej,262,2,3,2,2
CE1,english,111,Porba,RightArrow,1.10140681266785,1,CorrRej,262,2,3,2,2
CE1,english,148,Sultple,RightArrow,0.878589868545532,1,CorrRej,262,2,3,2,2
CE1,english,95,Number,LeftArrow,0.637327909469604,1,Hit,261,1,2,2,2
CE1,english,94,Nelpow,RightArrow,0.815213203430176,1,CorrRej,262,2,3,2,2
CE1,english,39,Engine,LeftArrow,0.669533967971802,1,Hit,261,1,2,2,2
CE1,english,6,Beauty,LeftArrow,0.608643054962158,1,Hit,261,1,2,2,2
CE1,english,134,Shople,RightArrow,0.758182048797607,1,CorrRej,262,2,3,2,2
CE1,english,124,Region,LeftArrow,0.608180999755859,1,Hit,261,1,2,2,2
CE1,english,154,Sweetprea,RightArrow,0.851492881774902,1,CorrRej,262,2,3,2,2
CE1,english,174,Weekend,LeftArrow,0.68010401725769,1,Hit,261,1,2,2,2
CE1,english,101,Pancake,LeftArrow,0.637634992599487,1,Hit,260,1,1,2,2
CE1,english,115,Powlid,RightArrow,0.774662017822266,1,CorrRej,262,2,3,2,2
CE1,english,116,Preacher,LeftArrow,0.68170690536499,1,Hit,260,1,1,2,2
CE1,english,22,City,LeftArrow,0.605122089385986,1,Hit,261,1,2,2,2
CE1,english,14,Camel,LeftArrow,1.48662304878235,1,Hit,260,1,1,2,2
CE1,english,16,Canon,LeftArrow,0.756222009658813,1,Hit,260,1,1,2,2
CE1,english,156,Tactic,LeftArrow,0.780472040176392,1,Hit,260,1,1,2,2
CE1,english,161,Trylob,RightArrow,0.739177942276001,1,CorrRej,262,2,3,2,2
CE1,english,123,Reason,LeftArrow,0.602190017700195,1,Hit,261,1,2,2,2
CE1,english,177,Windmill,LeftArrow,0.760650157928467,1,Hit,260,1,1,2,2
CE1,english,1,Ally,LeftArrow,0.691570997238159,1,Hit,260,1,1,2,2
CE1,english,36,Drizzle,LeftArrow,1.08313202857971,1,Hit,260,1,1,2,2
CE1,english,146,Subraffe,RightArrow,0.914117097854614,1,CorrRej,262,2,3,2,2
CE1,english,147,Subson,RightArrow,0.845299005508423,1,CorrRej,262,2,3,2,2
CE1,english,133,Setting,LeftArrow,0.6562340259552,1,Hit,261,1,2,2,2
CE1,english,86,Muslin,LeftArrow,1.00288414955139,1,Hit,260,1,1,2,2
CE1,english,21,Cherage,RightArrow,0.822858810424805,1,CorrRej,262,2,3,2,2
CE1,english,171,Weather,LeftArrow,0.593080043792725,1,Hit,261,1,2,2,2
CE1,english,151,Sumting,RightArrow,0.73383092880249,1,CorrRej,262,2,3,2,2
CE1,english,118,Proture,RightArrow,1.40574097633362,1,CorrRej,262,2,3,2,2
CE1,english,143,Story,LeftArrow,0.615978002548218,1,Hit,261,1,2,2,2
CE1,english,23,Cockroach,LeftArrow,0.981088161468506,1,Hit,260,1,1,2,2
CE1,english,138,Siren,LeftArrow,1.06309795379639,1,Hit,260,1,1,2,2
CE1,english,162,Trypost,RightArrow,0.764398097991943,1,CorrRej,262,2,3,2,2
CE1,english,96,Odour,LeftArrow,0.823594093322754,1,Hit,260,1,1,2,2
CE1,english,140,Sterwed,RightArrow,1.07304906845093,1,CorrRej,262,2,3,2,2
CE1,english,76,Merding,RightArrow,1.0445499420166,1,CorrRej,262,2,3,2,2
CE1,english,128,Rhino,LeftArrow,0.974958896636963,1,Hit,260,1,1,2,2
CE1,english,155,Taboo,LeftArrow,0.694967985153198,1,Hit,260,1,1,2,2
CE1,english,165,Value,LeftArrow,0.906860113143921,1,Hit,261,1,2,2,2
CE1,english,120,Question,LeftArrow,0.81224799156189,1,Hit,261,1,2,2,2
CE1,english,66,Letnon,RightArrow,0.76055908203125,1,CorrRej,262,2,3,2,2
CE1,english,106,Picpan,RightArrow,0.981941938400269,1,CorrRej,262,2,3,2,2
CE1,english,119,Purpose,LeftArrow,0.656111001968384,1,Hit,261,1,2,2,2
CE1,english,102,Paper,LeftArrow,0.784482002258301,1,Hit,261,1,2,2,2
CE1,english,160,Trouser,RightArrow,1.15783500671387,0,Missing,265,1,1,2,2
CE1,english,113,Postman,LeftArrow,0.843143939971924,1,Hit,260,1,1,2,2
CE1,english,103,People,LeftArrow,0.582916975021362,1,Hit,261,1,2,2,2
CE1,english,35,Dording,RightArrow,0.901939153671265,1,CorrRej,262,2,3,2,2
CE1,english,149,Sumbor,RightArrow,0.763340950012207,1,CorrRej,262,2,3,2,2
CE1,english,64,Knuckle,LeftArrow,0.782928943634033,1,Hit,260,1,1,2,2
CE1,english,49,Gisoon,RightArrow,0.909813165664673,1,CorrRej,262,2,3,2,2
CE1,english,46,Forweath,RightArrow,0.7845618724823,1,CorrRej,262,2,3,2,2
CE1,english,175,Whirlwind,LeftArrow,0.71446681022644,1,Hit,260,1,1,2,2
CE1,english,157,Tavern,LeftArrow,0.668913841247559,1,Hit,260,1,1,2,2
CE1,english,130,River,LeftArrow,0.574607849121094,1,Hit,261,1,2,2,2
CE1,english,17,Cansmith,RightArrow,0.695521116256714,1,CorrRej,262,2,3,2,2
CE1,english,59,Hurdle,LeftArrow,0.95163106918335,1,Hit,260,1,1,2,2
CE1,english,117,Product,LeftArrow,0.612056970596313,1,Hit,261,1,2,2,2
CE1,english,81,Money,LeftArrow,0.529546022415161,1,Hit,261,1,2,2,2
