"CU0" "English" "nonword" "0" "NW" 1 1.36242508888245
"CU0" "English" "word" "1" "HF" 1 0.639108180999756
"CU0" "English" "word" "1" "LF" 1 0.717016935348511
"CU0" "English" "nonword" "0" "NW" 1 1.15255403518677
"CU0" "English" "word" "1" "HF" 1 0.749053001403809
"CU0" "English" "word" "1" "LF" 1 1.01616907119751
"CU0" "English" "word" "1" "HF" 1 1.13943600654602
"CU0" "English" "nonword" "0" "NW" 1 0.809499979019165
"CU0" "English" "word" "1" "HF" 1 0.596063852310181
"CU0" "English" "word" "1" "LF" 1 0.88976788520813
"CU0" "English" "word" "1" "LF" 1 0.972946166992188
"CU0" "English" "word" "1" "HF" 1 0.489168167114258
"CU0" "English" "word" "1" "HF" 1 0.472675800323486
"CU0" "English" "word" "1" "HF" 1 0.48038911819458
"CU0" "English" "word" "1" "LF" 1 0.627686977386475
"CU0" "English" "word" "1" "HF" 1 0.461632966995239
"CU0" "English" "word" "1" "LF" 1 0.614959955215454
"CU0" "English" "nonword" "0" "NW" 1 0.721946954727173
"CU0" "English" "word" "1" "LF" 1 0.910578012466431
"CU0" "English" "word" "1" "LF" 0 1.45944595336914
"CU0" "English" "nonword" "0" "NW" 1 1.7498459815979
"CU0" "English" "word" "1" "LF" 1 0.783157110214233
"CU0" "English" "nonword" "0" "NW" 1 1.3157069683075
"CU0" "English" "word" "1" "HF" 1 0.633206844329834
"CU0" "English" "word" "1" "LF" 1 0.837702989578247
"CU0" "English" "nonword" "0" "NW" 1 0.835729837417603
"CU0" "English" "word" "1" "HF" 1 0.864203214645386
"CU0" "English" "word" "1" "LF" 1 0.505884885787964
"CU0" "English" "nonword" "0" "NW" 1 0.791682004928589
"CU0" "English" "nonword" "0" "NW" 1 0.947113990783691
"CU0" "English" "nonword" "0" "NW" 1 0.767678022384644
"CU0" "English" "word" "1" "HF" 1 0.675846099853516
"CU0" "English" "nonword" "0" "NW" 0 1.4476170539856
"CU0" "English" "word" "1" "LF" 1 0.683122158050537
"CU0" "English" "word" "1" "LF" 1 0.713389158248901
"CU0" "English" "nonword" "0" "NW" 1 1.86443209648132
"CU0" "English" "word" "1" "HF" 1 0.635712862014771
"CU0" "English" "nonword" "0" "NW" 1 0.912914991378784
"CU0" "English" "word" "1" "HF" 1 0.561294794082642
"CU0" "English" "word" "1" "LF" 1 0.784332990646362
"CU0" "English" "word" "1" "HF" 1 0.59400486946106
"CU0" "English" "word" "1" "LF" 1 0.695566177368164
"CU0" "English" "word" "1" "HF" 1 0.494593858718872
"CU0" "English" "word" "1" "LF" 1 0.525480031967163
"CU0" "English" "nonword" "0" "NW" 1 1.25090312957764
"CU0" "English" "word" "1" "LF" 1 0.689997911453247
"CU0" "English" "word" "1" "LF" 1 0.557039976119995
"CU0" "English" "word" "1" "HF" 1 0.511889934539795
"CU0" "English" "nonword" "0" "NW" 1 0.757496118545532
"CU0" "English" "word" "1" "LF" 1 0.652849912643433
"CU0" "English" "word" "1" "HF" 1 0.576247930526733
"CU0" "English" "nonword" "0" "NW" 1 1.02027583122253
"CU0" "English" "nonword" "0" "NW" 1 1.31627798080444
"CU0" "English" "nonword" "0" "NW" 1 0.943392038345337
"CU0" "English" "nonword" "0" "NW" 1 0.976027011871338
"CU0" "English" "nonword" "0" "NW" 1 1.26640582084656
"CU0" "English" "word" "1" "HF" 1 0.861269950866699
"CU0" "English" "word" "1" "LF" 1 0.629594087600708
"CU0" "English" "word" "1" "HF" 1 0.450161933898926
"CU0" "English" "word" "1" "LF" 1 0.488158941268921
"CU0" "English" "word" "1" "LF" 1 0.5067298412323
"CU0" "English" "word" "1" "HF" 1 0.483808040618896
"CU0" "English" "nonword" "0" "NW" 1 1.07434511184692
"CU0" "English" "word" "1" "LF" 1 0.716063976287842
"CU0" "English" "nonword" "0" "NW" 1 0.918299913406372
"CU0" "English" "word" "1" "LF" 1 0.575901031494141
"CU0" "English" "nonword" "0" "NW" 1 0.626501083374023
"CU0" "English" "word" "1" "HF" 1 0.609144926071167
"CU0" "English" "nonword" "0" "NW" 1 0.945028781890869
"CU0" "English" "word" "1" "LF" 1 0.778430938720703
"CU0" "English" "nonword" "0" "NW" 1 0.729066848754883
"CU0" "English" "nonword" "0" "NW" 1 0.923820972442627
"CU0" "English" "word" "1" "HF" 1 0.77419114112854
"CU0" "English" "word" "1" "LF" 1 0.65845799446106
"CU0" "English" "word" "1" "LF" 1 0.889106035232544
"CU0" "English" "nonword" "0" "NW" 1 0.800920009613037
"CU0" "English" "word" "1" "HF" 1 0.64098596572876
"CU0" "English" "nonword" "0" "NW" 1 1.05520009994507
"CU0" "English" "nonword" "0" "NW" 1 1.04078793525696
"CU0" "English" "word" "1" "LF" 1 0.771370887756348
"CU0" "English" "nonword" "0" "NW" 1 1.08536291122437
"CU0" "English" "nonword" "0" "NW" 1 0.809813022613525
"CU0" "English" "word" "1" "LF" 1 0.799880981445313
"CU0" "English" "word" "1" "HF" 1 0.809379100799561
"CU0" "English" "nonword" "0" "NW" 1 1.08039498329163
"CU0" "English" "nonword" "0" "NW" 1 0.649100065231323
"CU0" "English" "word" "1" "LF" 1 0.699102878570557
"CU0" "English" "word" "1" "HF" 1 0.593085050582886
"CU0" "English" "nonword" "0" "NW" 1 0.734522819519043
"CU0" "English" "word" "1" "HF" 1 0.575750827789307
"CU0" "English" "nonword" "0" "NW" 1 0.805163145065308
"CU0" "English" "word" "1" "LF" 1 0.555233001708984
"CU0" "English" "word" "1" "HF" 1 0.566953182220459
"CU0" "English" "nonword" "0" "NW" 1 0.645803928375244
"CU0" "English" "word" "1" "HF" 1 0.618750095367432
"CU0" "English" "word" "1" "HF" 1 0.61201810836792
"CU0" "English" "word" "1" "LF" 1 0.56006383895874
"CU0" "English" "word" "1" "LF" 1 0.653172969818115
"CU0" "English" "word" "1" "LF" 1 0.383824825286865
"CU0" "English" "word" "1" "HF" 1 0.475144147872925
"CU0" "English" "nonword" "0" "NW" 1 0.840197801589966
"CU0" "English" "word" "1" "HF" 1 0.840797185897827
"CU0" "English" "word" "1" "HF" 1 0.502323865890503
"CU0" "English" "nonword" "0" "NW" 1 0.654948234558105
"CU0" "English" "word" "1" "HF" 1 0.446863174438477
"CU0" "English" "nonword" "0" "NW" 1 0.87158203125
"CU0" "English" "nonword" "0" "NW" 1 0.744338035583496
"CU0" "English" "word" "1" "HF" 1 0.733223915100098
"CU0" "English" "word" "1" "HF" 1 0.607612133026123
"CU0" "English" "word" "1" "HF" 1 0.515825033187866
"CU0" "English" "word" "1" "LF" 1 0.712265968322754
"CU0" "English" "word" "1" "HF" 1 1.17078399658203
"CU0" "English" "word" "1" "LF" 1 0.548959970474243
"CU0" "English" "word" "1" "HF" 1 0.543406963348389
"CU0" "English" "nonword" "0" "NW" 1 0.75481104850769
